treatment,maxneg,maxneggene,smaxneg,smaxneggene,smaxpos,smaxposgene,maxpos,maxposgene
BRD-K83673473:10 uM:1,-0.313591684624303,HAND2 (ENSG00000164107),-0.3115765997488,TMSB15A (ENSG00000158164),0.382767192368762,ABCC3 (ENSG00000108846),0.385661118677707,GCLC (ENSG00000001084)
BRD-K63984282:3.333 uM:1,-0.180702053575292,AC100860.1 (ENSG00000253266),-0.179578492266657,LNCTAM34A (ENSG00000234546),0.179908400508184,OR10A5 (ENSG00000166363),0.196938529839604,AL360012.1 (ENSG00000270103)
BRD-A86615317:1.111 uM:1,-0.200081651896308,PGBD4P6 (ENSG00000226064),-0.199396087303947,AC098587.1 (ENSG00000248518),0.186899560358925,AC090857.2 (ENSG00000255167),0.190023794785411,C12orf50 (ENSG00000165805)
BRD-A03031152:3.333 uM:1,-0.275740820159663,USP17L23 (ENSG00000250913),-0.254432117611446,AL122016.1 (ENSG00000216902),0.186773522250963,COMMD7 (ENSG00000149600),0.20380705881791,ARHGAP29 (ENSG00000137962)
BRD-K86831041:1.111 uM:1,-0.196318433178414,LINC00864 (ENSG00000228055),-0.183502344209144,AKR1B1P6 (ENSG00000225212),0.182888157011723,NFIX (ENSG00000008441),0.183834707258785,AL589743.3 (ENSG00000271632)
BRD-K94288171:3.333 uM:1,-0.183671086115863,IGHV3-7 (ENSG00000211938),-0.182495613023821,AL354726.1 (ENSG00000236896),0.219386801076725,LINC02287 (ENSG00000258499),0.237260221435132,AL358075.4 (ENSG00000278139)
BRD-K52638503:10 uM:1,-0.261475999822334,AC011487.2 (ENSG00000268864),-0.256150416437072,AC026780.1 (ENSG00000249169),0.263911541124325,CCDC9B (ENSG00000188549),0.282924280993118,TNC (ENSG00000041982)
BRD-K42014346:10 uM:1,-0.404744769833476,PMEL (ENSG00000185664),-0.401182445200548,TRIM63 (ENSG00000158022),0.265276432674055,BASP1 (ENSG00000176788),0.268217795505708,BAD (ENSG00000002330)
BRD-K51079083:3.333 uM:1,-0.228608231210991,AP006294.2 (ENSG00000284639),-0.217415976284005,UBBP3 (ENSG00000223962),0.212083861973945,AC009093.1 (ENSG00000259807),0.216512038911531,LINC00565 (ENSG00000260910)
BRD-A65541986:1.111 uM:1,-0.240695437351651,AC018643.1 (ENSG00000225144),-0.240695437351651,AC015978.1 (ENSG00000283076),0.21390653070387,FRMPD3-AS1 (ENSG00000227610),0.216537457893602,PGBD4P6 (ENSG00000226064)
BRD-K40740265:1.111 uM:1,-0.222298465884849,AL117382.2 (ENSG00000233376),-0.20240905219413,AC011676.3 (ENSG00000254197),0.192336519555786,GIMAP4 (ENSG00000133574),0.209115148449333,AC123767.1 (ENSG00000254067)
BRD-K41665718:1.111 uM:1,-0.246220883026099,HNRNPA1P17 (ENSG00000243188),-0.232551231076223,AL031598.1 (ENSG00000260532),0.189413435657631,DKK1 (ENSG00000107984),0.198831580285957,PDLIM1 (ENSG00000107438)
BRD-K35860134:1.111 uM:1,-0.175128018143715,RPL5P35 (ENSG00000214727),-0.169990283317943,AC018868.1 (ENSG00000231409),0.216386330146874,ADAD1P2 (ENSG00000267511),0.235400545415168,GTF2IP9 (ENSG00000251451)
BRD-A82679106:10 uM:1,-0.205405536726108,FAM83B (ENSG00000168143),-0.194433059262637,USP17L23 (ENSG00000250913),0.2189504329237,CEMP1 (ENSG00000205923),0.22433522223037,CADM1 (ENSG00000182985)
BRD-K22312575:3.333 uM:1,-0.249482853675327,AC006924.1 (ENSG00000275314),-0.23628315302763,AC023141.7 (ENSG00000231484),0.210134074476631,RPL18AP15 (ENSG00000236189),0.212930802360164,ZP2 (ENSG00000103310)
BRD-K01972645:1.111 uM:1,-0.220691849929346,HNRNPA1P4 (ENSG00000206228),-0.205029501136547,AC074344.1 (ENSG00000248552),0.187644782767017,AC109992.2 (ENSG00000244327),0.194226984221784,AC005972.1 (ENSG00000270324)
BRD-A51847627:3.333 uM:1,-0.221394439311013,RN7SL229P (ENSG00000242811),-0.206789456600381,AC114954.1 (ENSG00000248148),0.172571933347262,COBL (ENSG00000106078),0.186103059387379,AL133371.2 (ENSG00000258810)
BRD-A56789938:1.111 uM:1,-0.210715439168182,BUB1B-PAK6 (ENSG00000259288),-0.198075541534234,AC002310.2 (ENSG00000239791),0.183004337756697,AC025040.1 (ENSG00000259188),0.196012668643124,MYOCD (ENSG00000141052)
BRD-A99656582:10 uM:1,-0.202586203475581,RNU4-60P (ENSG00000253048),-0.200606217640564,BPIFA1 (ENSG00000198183),0.204920730340908,AIG1P1 (ENSG00000249089),0.212951542950756,AL132671.2 (ENSG00000282218)
BRD-A15796602:3.333 uM:1,-0.206084283816905,AC006449.2 (ENSG00000275532),-0.201375720686714,AC021915.2 (ENSG00000254314),0.182414573161358,LINC02560 (ENSG00000268307),0.192263993634006,CYP4F25P (ENSG00000224106)
BRD-K82085968:10 uM:1,-0.234950600157998,MOS (ENSG00000172680),-0.223458556063248,AC063949.1 (ENSG00000258262),0.175145194355949,AC015819.3 (ENSG00000278911),0.176153580952818,AC020571.1 (ENSG00000229056)
BRD-K78647793:1.111 uM:1,-0.268134506798011,LINC02330 (ENSG00000258770),-0.264728396423354,MTND4P29 (ENSG00000249177),0.194962085454061,ACTG1P15 (ENSG00000259904),0.20019668563393,AC091826.2 (ENSG00000271904)
BRD-K68127946:3.333 uM:1,-0.238838462574354,AL022314.1 (ENSG00000231467),-0.232161153261683,SNORA70H (ENSG00000206637),0.177242892017573,AL358234.1 (ENSG00000237128),0.188795180392333,AC084121.4 (ENSG00000284698)
BRD-A22845932:3.333 uM:1,-0.202214479857312,AC099398.1 (ENSG00000261467),-0.19645108119423,AC023490.3 (ENSG00000278044),0.259071967039231,AL358075.4 (ENSG00000278139),0.269702699021305,HNRNPA1P17 (ENSG00000243188)
BRD-A51847627:1.111 uM:1,-0.22592929582882,LINC01538 (ENSG00000266952),-0.218505456585311,SPATA3 (ENSG00000173699),0.173616818306299,DARS (ENSG00000115866),0.191419311475001,DDX18 (ENSG00000088205)
BRD-K36824776:10 uM:1,-0.221645468039445,PGBD4P6 (ENSG00000226064),-0.214498638205091,RBBP4P4 (ENSG00000214561),0.180739761568042,RPL23P10 (ENSG00000244708),0.183042084689025,CDCP1 (ENSG00000163814)
BRD-K26098485:1.111 uM:1,-0.217946781583101,AP001092.1 (ENSG00000237410),-0.216522739465278,AC009704.1 (ENSG00000264340),0.159376451018248,SCARNA18 (ENSG00000238835),0.182526354479577,GALNT14 (ENSG00000158089)
BRD-K42646844:10 uM:1,-0.285878193004217,PDZRN4 (ENSG00000165966),-0.281153828764916,AC068725.1 (ENSG00000285548),0.176106585438469,AC018637.1 (ENSG00000284839),0.178685647658226,TRIM56 (ENSG00000169871)
BRD-A46456083:1.111 uM:1,-0.199697308120299,KRT17P3 (ENSG00000231870),-0.185721561024037,AC027801.4 (ENSG00000262837),0.219383778093316,TSGA13 (ENSG00000213265),0.231223955867764,RPL13P4 (ENSG00000241890)
BRD-K12690030:3.333 uM:1,-0.253870552884887,KLHL30-AS1 (ENSG00000279484),-0.247952471524297,COX6A1P3 (ENSG00000216710),0.18286123372689,CCDC51 (ENSG00000164051),0.206974804509609,NOS2 (ENSG00000007171)
BRD-A97618007:10 uM:1,-0.180668993742916,EPB41L2 (ENSG00000079819),-0.17060630544173,AC096533.1 (ENSG00000236942),0.1927091940275,CCDC166 (ENSG00000255181),0.196209033059269,SNX20 (ENSG00000167208)
BRD-K22312575:10 uM:1,-0.275568342458926,AL445933.2 (ENSG00000230881),-0.27402935661692,ZMYND10-AS1 (ENSG00000235058),0.200503004981166,KNOP1P2 (ENSG00000270429),0.202246776689439,PCNPP1 (ENSG00000258359)
BRD-K53853219:1.111 uM:1,-0.198935658936436,PGBD4P6 (ENSG00000226064),-0.184963037413851,AP002370.1 (ENSG00000254629),0.184693755036848,SAR1AP4 (ENSG00000233063),0.193517989481227,AC020912.1 (ENSG00000284430)
BRD-K18474546:10 uM:1,-0.264958272635885,SLC29A2 (ENSG00000174669),-0.246400044275217,AL359220.1 (ENSG00000247287),0.307055006416912,RNF14 (ENSG00000013561),0.330988360758588,IFFO1 (ENSG00000010295)
BRD-A22926104:10 uM:1,-0.268264090055887,PGBD4P6 (ENSG00000226064),-0.265497566920564,RF00012 (ENSG00000212539),0.171015443384816,HLTF-AS1 (ENSG00000239718),0.179154831270205,PIN4 (ENSG00000102309)
BRD-K35631675:10 uM:1,-0.227211493857312,WASIR2 (ENSG00000231439),-0.216194586590079,TRIM65 (ENSG00000141569),0.176026650217629,AL445584.2 (ENSG00000275649),0.176102722147288,FN1 (ENSG00000115414)
BRD-A78942221:1.111 uM:1,-0.225911167328574,LILRP1 (ENSG00000186152),-0.203082884530921,RNU4-60P (ENSG00000253048),0.193503238737433,PGBD4P6 (ENSG00000226064),0.200985658492337,AC244157.2 (ENSG00000275772)
BRD-A02559669:3.333 uM:1,-0.189194505685252,HHIPL1 (ENSG00000182218),-0.180405690377035,AC068858.1 (ENSG00000254654),0.175563629968126,MAGEA4 (ENSG00000147381),0.194479109075256,AC008507.3 (ENSG00000278895)
BRD-K68059561:1.111 uM:1,-0.220292115076278,AL450996.1 (ENSG00000225154),-0.209975584290872,AC016683.1 (ENSG00000234174),0.173048269630935,AC013562.2 (ENSG00000278193),0.179184681113685,LINC01904 (ENSG00000259837)
BRD-K43315426:3.333 uM:1,-0.24639416365942,KNCN (ENSG00000162456),-0.243421454210431,RN7SL577P (ENSG00000265942),0.21106556361025,AC087650.1 (ENSG00000237888),0.2170786440822,AL365214.1 (ENSG00000216663)
BRD-A22845932:10 uM:1,-0.194802854181664,SNX1 (ENSG00000028528),-0.191935827571393,SERINC4 (ENSG00000184716),0.215386301849356,RN7SL74P (ENSG00000265260),0.219252336575613,AC026894.1 (ENSG00000255159)
BRD-K18189891:10 uM:1,-0.23965899929493,PGBD4P6 (ENSG00000226064),-0.229755669364032,AC116003.3 (ENSG00000276993),0.156098839830981,AC011595.2 (ENSG00000257890),0.165516177904736,RN7SL745P (ENSG00000242182)
BRD-K17601927:1.111 uM:1,-0.22184962032835,SCIMP (ENSG00000161929),-0.216547108242114,AC073573.1 (ENSG00000257808),0.164895685886982,MBNL1 (ENSG00000152601),0.188154167786791,EFHD2 (ENSG00000142634)
BRD-K60875430:1.111 uM:1,-0.195922703467055,Z97633.1 (ENSG00000280327),-0.192471382645658,LINC02120 (ENSG00000248279),0.198718542093105,ASIP (ENSG00000101440),0.213622574949242,LRRC37A5P (ENSG00000204173)
BRD-K79264775:3.333 uM:1,-0.197625038699789,AC092490.2 (ENSG00000255829),-0.189011634100307,AC099329.2 (ENSG00000273328),0.180326206303153,AC091895.1 (ENSG00000279635),0.199359724758745,LRRC37A5P (ENSG00000204173)
BRD-A45949652:3.333 uM:1,-0.218252086946053,RAX2 (ENSG00000173976),-0.210266791556574,LINC01217 (ENSG00000251219),0.202616403462335,GIMAP4 (ENSG00000133574),0.208176635004698,AC008794.2 (ENSG00000267599)
BRD-A79325420:1.111 uM:1,-0.242427644513533,AC007091.1 (ENSG00000223838),-0.23531243450367,RN7SL519P (ENSG00000243075),0.182518087246753,AC026801.1 (ENSG00000250140),0.190065412066574,CTSL (ENSG00000135047)
BRD-K84132890:1.111 uM:1,-0.226699388604489,AL132875.3 (ENSG00000285586),-0.219885477301004,AL137100.1 (ENSG00000258758),0.180319157486972,TRAV8-5 (ENSG00000256379),0.180319157486972,AL162872.1 (ENSG00000258426)
BRD-K10442041:10 uM:1,-0.221141981796389,AF130417.1 (ENSG00000227330),-0.217342523205501,LINC01707 (ENSG00000223883),0.207902619843256,AL358075.4 (ENSG00000278139),0.223320517197729,LINC01984 (ENSG00000265556)
BRD-K32603600:10 uM:1,-0.241578977196198,CR848007.3 (ENSG00000273900),-0.218817555242437,DUX4L45 (ENSG00000261440),0.171047961854734,FP700107.1 (ENSG00000278273),0.173044691854727,DKK4 (ENSG00000104371)
BRD-K41287103:10 uM:1,-0.223093448396838,ADAM2 (ENSG00000104755),-0.215264453838221,LINC02197 (ENSG00000250387),0.186896546549601,AC073387.2 (ENSG00000271368),0.186896546549601,RF00017 (ENSG00000274772)
BRD-A64448101:3.333 uM:1,-0.223434958878152,AC104574.1 (ENSG00000259530),-0.213479807835813,ZFP69 (ENSG00000187815),0.19772935994113,IGHV2-70D (ENSG00000211974),0.221137618816897,GAMTP2 (ENSG00000231910)
BRD-A17686272:3.333 uM:1,-0.196724342162465,AC004852.2 (ENSG00000278254),-0.188389948747341,ANKRD34C (ENSG00000235711),0.198604807276519,POTEJ (ENSG00000222038),0.213791891093097,Z82190.1 (ENSG00000227813)
BRD-K32603600:3.333 uM:1,-0.217962047307939,AC108051.1 (ENSG00000227680),-0.213239253596625,AC026353.1 (ENSG00000244706),0.208690239434826,TRPC7 (ENSG00000069018),0.219841059524844,ADAMTS9-AS1 (ENSG00000241158)
BRD-K42646844:1.111 uM:1,-0.24600066827415,AC018643.1 (ENSG00000225144),-0.24600066827415,AC015978.1 (ENSG00000283076),0.182822640295059,AC015819.1 (ENSG00000273669),0.190328464043007,AL158801.2 (ENSG00000258413)
BRD-A52899428:1.111 uM:1,-0.269991668263007,DPPA3 (ENSG00000187569),-0.266319969138538,AC008125.1 (ENSG00000257958),0.177111059771185,AC021646.1 (ENSG00000270506),0.203969253151593,SGMS2 (ENSG00000164023)
BRD-K01299208:10 uM:1,-0.255219130857747,AC016831.5 (ENSG00000271522),-0.25297338005249,AC090515.5 (ENSG00000259402),0.16785611399473,DECR1 (ENSG00000104325),0.168502270366831,OR7K1P (ENSG00000258275)
BRD-A79325420:3.333 uM:1,-0.218258835219416,AC127029.2 (ENSG00000263489),-0.203978088157613,COPS8P3 (ENSG00000254697),0.176854214218609,AC136285.1 (ENSG00000261095),0.197435173072784,NHS (ENSG00000188158)
BRD-K07346912:1.111 uM:1,-0.184738542570717,AC013643.3 (ENSG00000279302),-0.183391295784996,BPNT1 (ENSG00000162813),0.171004951592689,GIMAP4 (ENSG00000133574),0.196619704022489,AC008794.2 (ENSG00000267599)
BRD-K10442041:1.111 uM:1,-0.208460876405435,C7orf66 (ENSG00000205174),-0.20770418130283,FRG2EP (ENSG00000282842),0.19263798421321,IGKV1OR22-1 (ENSG00000253481),0.235674546310967,AC060788.1 (ENSG00000254255)
BRD-K17601927:10 uM:1,-0.207713913895336,DUX4L33 (ENSG00000282894),-0.201936453806334,AC060834.1 (ENSG00000197320),0.185379468205564,KRT6B (ENSG00000185479),0.190820684927843,AC097460.2 (ENSG00000250403)
BRD-A51645046:1.111 uM:1,-0.22870999124695,MYBPC3 (ENSG00000134571),-0.227125319317611,AL391117.1 (ENSG00000284418),0.232265309601943,AC018643.1 (ENSG00000225144),0.232265309601943,AC015978.1 (ENSG00000283076)
BRD-A52415145:10 uM:1,-0.200346497036767,AC006130.1 (ENSG00000267063),-0.19527899519915,AP005209.1 (ENSG00000264876),0.186903187985636,AC024884.1 (ENSG00000274569),0.190524684339453,SHLD2P2 (ENSG00000259096)
BRD-K69519541:10 uM:1,-0.194382160825402,CATSPER3 (ENSG00000152705),-0.192792815582896,PCBD1 (ENSG00000166228),0.2138611600744,LINC02330 (ENSG00000258770),0.231462909018543,AL049829.2 (ENSG00000259018)
BRD-A15796602:1.111 uM:1,-0.223704403501662,AC004241.3 (ENSG00000276390),-0.217577945242046,SLC25A15P3 (ENSG00000251299),0.245694368622134,AL807752.2 (ENSG00000229257),0.246799215826887,LRRC3C (ENSG00000204913)
BRD-K75245639:3.333 uM:1,-0.194035848222153,LINC02400 (ENSG00000257784),-0.194035848222153,AL354980.1 (ENSG00000278694),0.271215658019279,AL137078.1 (ENSG00000236874),0.290924408928767,AC092100.1 (ENSG00000225718)
BRD-K84735414:10 uM:1,-0.233379945659473,AC116003.3 (ENSG00000276993),-0.198835081134321,PGBD4P6 (ENSG00000226064),0.173257847519643,HIVEP2 (ENSG00000010818),0.17381036817845,LINC01277 (ENSG00000229017)
BRD-A51847627:10 uM:1,-0.287524452314279,ABCD2 (ENSG00000173208),-0.285362559731411,LINC02249 (ENSG00000225930),0.270234393646723,TMCO3 (ENSG00000150403),0.304735607019371,MGLL (ENSG00000074416)
BRD-K42965707:3.333 uM:1,-0.257502553639114,PGBD4P6 (ENSG00000226064),-0.246880041267698,AF130417.1 (ENSG00000227330),0.189616331118972,AL121832.1 (ENSG00000233017),0.194356674462441,AC063949.1 (ENSG00000258262)
BRD-K71910687:10 uM:1,-0.207799296323172,GNRH2 (ENSG00000125787),-0.194408424915345,AL022068.1 (ENSG00000228412),0.21157761155552,CR1 (ENSG00000203710),0.213007900124326,AL049833.2 (ENSG00000259026)
BRD-A17593547:1.111 uM:1,-0.207624707848009,AL390866.1 (ENSG00000233472),-0.204125041521898,AC009159.4 (ENSG00000279378),0.211380272947888,AL353637.1 (ENSG00000229857),0.212111770619025,AC087650.1 (ENSG00000237888)
BRD-A97618007:1.111 uM:1,-0.225412652867704,AP003174.3 (ENSG00000257087),-0.211157578553347,C4orf45 (ENSG00000164123),0.189071165872977,AC100849.1 (ENSG00000253557),0.198817744069941,GSTM2P1 (ENSG00000218803)
BRD-K79264775:1.111 uM:1,-0.194386253341033,NUTF2P5 (ENSG00000215227),-0.182841678095825,AL122035.1 (ENSG00000258824),0.183543764302939,SCGB2A2 (ENSG00000110484),0.183840865790952,GLYATL1 (ENSG00000166840)
BRD-K26635566:10 uM:1,-0.201550874956083,AL136442.1 (ENSG00000285902),-0.197511682492904,CSNKA2IP (ENSG00000283434),0.205592293057304,IGHV7-4-1 (ENSG00000282122),0.208496119395855,RPL22P13 (ENSG00000242670)
BRD-A52899428:10 uM:1,-0.291854621051058,NHLH2 (ENSG00000177551),-0.261220647277379,ELAVL4 (ENSG00000162374),0.207270165924739,TNFRSF12A (ENSG00000006327),0.210111464571463,POLD4 (ENSG00000175482)
BRD-A46456083:3.333 uM:1,-0.21985535461679,PGBD4P6 (ENSG00000226064),-0.215832277746489,GRM1 (ENSG00000152822),0.17429980475969,TMEM270 (ENSG00000175877),0.193232126143692,AC083964.2 (ENSG00000279852)
BRD-K33127675:10 uM:1,-0.224699702501364,PCNAP3 (ENSG00000214009),-0.219362299683928,AC087650.1 (ENSG00000237888),0.162317706662247,MPHOSPH10 (ENSG00000124383),0.16970025435353,AL442663.4 (ENSG00000259015)
BRD-K25508158:10 uM:1,-0.302436865377378,KCNC2 (ENSG00000166006),-0.299792388751358,GCG (ENSG00000115263),0.2739989886477,MGLL (ENSG00000074416),0.288976445280031,TMCO3 (ENSG00000150403)
BRD-K32596414:3.333 uM:1,-0.195618044162518,AC098862.1 (ENSG00000250611),-0.192415123440653,AC112198.4 (ENSG00000249843),0.167586829826536,AL807752.2 (ENSG00000229257),0.167734998464662,GLO1 (ENSG00000124767)
BRD-K43315426:1.111 uM:1,-0.174604614192514,SCN4B (ENSG00000177098),-0.169541590114489,CERS3-AS1 (ENSG00000259430),0.173400303371765,MRPS34 (ENSG00000074071),0.18004706475934,CYP2A7P2 (ENSG00000198251)
BRD-A25960519:10 uM:1,-0.224267397665327,PDZRN4 (ENSG00000165966),-0.220660791894378,AC087321.1 (ENSG00000256389),0.177136482829343,AC023469.2 (ENSG00000228064),0.178534238623534,GSTA2 (ENSG00000244067)
BRD-K25508158:3.333 uM:1,-0.262024340113795,CHODL (ENSG00000154645),-0.259638795450145,PDZRN4 (ENSG00000165966),0.206691920406263,OR52B6 (ENSG00000187747),0.217278072353846,SP100 (ENSG00000067066)
BRD-A49508026:10 uM:1,-0.257136288661115,AC016877.1 (ENSG00000229625),-0.256073730471243,KNCN (ENSG00000162456),0.165311347464186,USP17L23 (ENSG00000250913),0.169058701401169,AC104986.1 (ENSG00000253180)
BRD-K37450926:10 uM:1,-0.225352172499043,LRRC37A5P (ENSG00000204173),-0.223100859188316,PGBD4P6 (ENSG00000226064),0.182515750618262,OSTCP1 (ENSG00000243775),0.188599168587186,DEFB130C (ENSG00000255157)
BRD-K10257497:10 uM:1,-0.257039543441331,RIMS4 (ENSG00000101098),-0.253428253773572,KCNC2 (ENSG00000166006),0.256285280864541,MGLL (ENSG00000074416),0.261566495076512,RGS3 (ENSG00000138835)
BRD-A02803354:1.111 uM:1,-0.170487688062819,LRRC37A5P (ENSG00000204173),-0.168386109280324,AC023141.13 (ENSG00000271696),0.226069657101374,GRIFIN (ENSG00000275572),0.230488160240079,AL807752.2 (ENSG00000229257)
BRD-A15325290:3.333 uM:1,-0.217897362111535,AC016831.5 (ENSG00000271522),-0.215360606912297,RPL18AP15 (ENSG00000236189),0.180598442713856,RN7SKP18 (ENSG00000251814),0.180966834865279,AC244197.1 (ENSG00000229322)
BRD-K42965707:10 uM:1,-0.208201828589191,LINC01258 (ENSG00000249534),-0.203065433031205,AC005699.1 (ENSG00000249631),0.182951251119692,AC108051.1 (ENSG00000227680),0.182970060481258,AC092681.3 (ENSG00000273011)
BRD-A53342522:10 uM:1,-0.23796792731442,AC107304.1 (ENSG00000271671),-0.205597656672463,AL161757.4 (ENSG00000258776),0.177348053725236,AC112702.1 (ENSG00000279882),0.178621256204499,AL138828.2 (ENSG00000277973)
BRD-K31306280:10 uM:1,-0.296625408433419,TBPL1 (ENSG00000028839),-0.267748475706938,ZNF280C (ENSG00000056277),0.255681226734083,MGLL (ENSG00000074416),0.261165126712682,LGALS3 (ENSG00000131981)
BRD-K57069079:1.111 uM:1,-0.235633459223054,HSD3B2 (ENSG00000203859),-0.226755166931461,AC005252.2 (ENSG00000280125),0.184577990322012,SLC26A1 (ENSG00000145217),0.191716961134391,RF00017 (ENSG00000278794)
BRD-A62695278:1.111 uM:1,-0.202297351420141,INSL4 (ENSG00000120211),-0.187477392993125,AC023394.2 (ENSG00000263720),0.166599778938977,AL451049.1 (ENSG00000272592),0.18093519496143,LINC01707 (ENSG00000223883)
BRD-A52415145:3.333 uM:1,-0.208906696123377,ACTG1P15 (ENSG00000259904),-0.205359951704779,AP003174.1 (ENSG00000255689),0.180634039089539,AL358075.4 (ENSG00000278139),0.185835875076744,AP000547.1 (ENSG00000233995)
BRD-K84132890:3.333 uM:1,-0.219432420634087,AC096644.4 (ENSG00000260505),-0.21620967966291,MOS (ENSG00000172680),0.16473635130087,S100A10 (ENSG00000197747),0.170688653054662,CARD10 (ENSG00000100065)
BRD-K69519541:1.111 uM:1,-0.211863424123699,HNRNPA1P30 (ENSG00000233780),-0.207284167504974,RPL18AP15 (ENSG00000236189),0.177530532337931,AC025031.3 (ENSG00000274591),0.18721215282689,EBF2 (ENSG00000221818)
BRD-K40753888:10 uM:1,-0.275781223951787,KCNC2 (ENSG00000166006),-0.259616706552699,AC005884.1 (ENSG00000267207),0.259755897406638,TMCO3 (ENSG00000150403),0.292005983510435,CHCHD5 (ENSG00000125611)
BRD-K60864886:3.333 uM:1,-0.231895246330887,AC092681.3 (ENSG00000273011),-0.22097375207,RN7SKP238 (ENSG00000252292),0.221947954025423,RF00017 (ENSG00000274216),0.256764737986931,PSMD4P1 (ENSG00000223741)
BRD-A84395396:10 uM:1,-0.239730633097893,MRO (ENSG00000134042),-0.183958992146814,HRC (ENSG00000130528),0.190952424642131,RAC2 (ENSG00000128340),0.193526627118313,GSDMD (ENSG00000104518)
BRD-K06372529:1.111 uM:1,-0.203161118488758,AL390866.1 (ENSG00000233472),-0.200560648426423,LINC00440 (ENSG00000234660),0.185119864217572,BLM (ENSG00000197299),0.186170306164396,PARL (ENSG00000175193)
BRD-A56789938:3.333 uM:1,-0.196537775163205,AL772284.2 (ENSG00000277535),-0.188760351081976,AL139158.3 (ENSG00000284623),0.217595525609143,PGBD4P6 (ENSG00000226064),0.225157652062141,AC116003.3 (ENSG00000276993)
BRD-A38952906:3.333 uM:1,-0.191264031457079,LCN15 (ENSG00000177984),-0.178668850443115,AC007785.1 (ENSG00000267922),0.18343921089275,AF130417.1 (ENSG00000227330),0.189505953101978,HTRA1 (ENSG00000166033)
BRD-A38952906:10 uM:1,-0.214826900652898,RPL22L1 (ENSG00000163584),-0.203154737652388,TEX50 (ENSG00000232113),0.231739781974384,AC098587.1 (ENSG00000248518),0.253292572084602,PGBD4P6 (ENSG00000226064)
BRD-A17342396:3.333 uM:1,-0.228646270355307,RPS3AP40 (ENSG00000243672),-0.203958526679358,FAM53B-AS1 (ENSG00000233334),0.222520314550822,OR6E1P (ENSG00000235213),0.250786358350381,RYKP1 (ENSG00000263219)
BRD-A53342522:1.111 uM:1,-0.249814234075098,SAG (ENSG00000130561),-0.235915143576853,LRRC37A12P (ENSG00000229259),0.209837285491925,AC013429.2 (ENSG00000234995),0.22652890780719,HNRNPA1P17 (ENSG00000243188)
